queryId,queryDomain,queryType,query,citedUrl,citedDomain,position,avsScore,avsGrade,seoScore,aeoScore
"tech-how-04","tech","howto","How to protect AI prompts from injection attacks","https://openai.com/index/prompt-injections/","openai.com",6,,,"",""
"tech-how-04","tech","howto","How to protect AI prompts from injection attacks","https://openai.com/index/prompt-injections/","openai.com",7,67,C,"75","59"
"tech-how-05","tech","howto","How to set up a React project with Vite and Tailwind","https://v3.tailwindcss.com/docs/guides/vite","v3.tailwindcss.com",1,58,D,"76","40"
"tech-how-05","tech","howto","How to set up a React project with Vite and Tailwind","https://v3.tailwindcss.com/docs/guides/vite","v3.tailwindcss.com",2,58,D,"76","40"
"tech-how-05","tech","howto","How to set up a React project with Vite and Tailwind","https://v3.tailwindcss.com/docs/guides/vite","v3.tailwindcss.com",3,58,D,"76","40"
"tech-how-05","tech","howto","How to set up a React project with Vite and Tailwind","https://v3.tailwindcss.com/docs/guides/vite","v3.tailwindcss.com",4,58,D,"76","40"
"tech-how-05","tech","howto","How to set up a React project with Vite and Tailwind","https://v3.tailwindcss.com/docs/guides/vite","v3.tailwindcss.com",5,58,D,"76","40"
"tech-how-07","tech","howto","How to build a Discord bot with AI","https://vibecord.dev/how-it-works","vibecord.dev",1,81,B,"98","63"
"tech-how-08","tech","howto","How to automate social media posting with AI","https://www.techradar.com/reviews/buffer","www.techradar.com",1,80,B,"88","72"
"tech-how-08","tech","howto","How to automate social media posting with AI","https://futureaipath.com/ai-productivity/task-automation/the-best-ai-tools-for-automating-social-media-posts/","futureaipath.com",2,85,B,"86","84"
"tech-how-08","tech","howto","How to automate social media posting with AI","https://www.techradar.com/reviews/buffer","www.techradar.com",3,80,B,"88","72"
"tech-how-08","tech","howto","How to automate social media posting with AI","https://aiproductivity.ai/blog/ai-social-media-automation/","aiproductivity.ai",4,,,"",""
"tech-how-08","tech","howto","How to automate social media posting with AI","https://www.techradar.com/reviews/tidio-review","www.techradar.com",5,82,B,"90","73"
"tech-how-08","tech","howto","How to automate social media posting with AI","https://aiproductivity.ai/blog/ai-social-media-automation/","aiproductivity.ai",6,,,"",""
"tech-how-08","tech","howto","How to automate social media posting with AI","https://www.techradar.com/reviews/buffer","www.techradar.com",7,80,B,"88","72"
"tech-how-08","tech","howto","How to automate social media posting with AI","https://aiproductivity.ai/blog/ai-social-media-automation/","aiproductivity.ai",8,,,"",""
"tech-how-08","tech","howto","How to automate social media posting with AI","https://www.techradar.com/reviews/sprout-social","www.techradar.com",9,81,B,"90","72"
"tech-how-08","tech","howto","How to automate social media posting with AI","https://zapier.com/blog/write-social-media-posts-with-ai-and-zapier/","zapier.com",10,78,B,"84","72"
"tech-how-09","tech","howto","How to run local LLM on GPU for free","https://www.windowscentral.com/artificial-intelligence/just-what-sort-of-gpu-do-you-need-to-run-local-ai-with-ollama-the-answer-isnt-as-expensive-as-you-might-think","www.windowscentral.com",1,80,B,"90","69"
"tech-how-09","tech","howto","How to run local LLM on GPU for free","https://www.moomoo.com/hans/news/post/52736675/lm-studio-accelerates-llm-performance-with-nvidia-geforce-rtx-gpus","www.moomoo.com",2,73,C,"81","65"
"tech-how-10","tech","howto","How to check your website SEO score for free","https://www.grademywebsite.com/","www.grademywebsite.com",1,71,C,"81","61"
"tech-how-10","tech","howto","How to check your website SEO score for free","https://www.semrush.com/free-tools/seo-checker","www.semrush.com",2,69,C,"84","54"
"tech-how-10","tech","howto","How to check your website SEO score for free","https://ahrefs.com/seo-checker","ahrefs.com",3,59,D,"72","45"
"tech-how-10","tech","howto","How to check your website SEO score for free","https://seorch.net/","seorch.net",4,57,D,"62","52"
"tech-how-10","tech","howto","How to check your website SEO score for free","https://siteseoanalysis.com/","siteseoanalysis.com",5,81,B,"93","68"
"tech-how-10","tech","howto","How to check your website SEO score for free","https://getclarityseo.com/","getclarityseo.com",6,77,B,"93","60"
"tech-how-10","tech","howto","How to check your website SEO score for free","https://backlinko.com/tools/seo-checker","backlinko.com",7,80,B,"89","71"
"tech-how-10","tech","howto","How to check your website SEO score for free","https://www.seobility.net/en/seocheck/","www.seobility.net",8,76,B,"92","60"
"tech-loc-01","tech","local","Best web development agencies in Taiwan","https://www.google.com/maps/search/Taiwan+Web+Agency%2C+Taipei%2C+Taiwan","www.google.com",1,46,D,"56","35"
"tech-loc-01","tech","local","Best web development agencies in Taiwan","https://www.google.com/maps/search/Tenten+Creative%2C+Taipei%2C+Taiwan","www.google.com",2,45,D,"56","33"
"tech-loc-01","tech","local","Best web development agencies in Taiwan","https://www.google.com/maps/search/iamrobert+digital+design%2C+Taichung%2C+Taiwan","www.google.com",3,46,D,"56","35"
"tech-loc-01","tech","local","Best web development agencies in Taiwan","https://www.google.com/maps/search/NTMY%2C+Hsinchu%2C+Taiwan","www.google.com",4,45,D,"56","33"
"tech-loc-01","tech","local","Best web development agencies in Taiwan","https://www.google.com/maps/search/ThinkPower%2C+Taipei%2C+Taiwan","www.google.com",5,45,D,"56","33"
"tech-loc-01","tech","local","Best web development agencies in Taiwan","https://www.google.com/maps/search/Vocuis%2C+Taichung%2C+Taiwan","www.google.com",6,45,D,"56","33"
"tech-loc-01","tech","local","Best web development agencies in Taiwan","https://www.google.com/maps/search/Onion+Design+Associates%2C+Taipei%2C+Taiwan","www.google.com",7,45,D,"56","33"
"tech-loc-01","tech","local","Best web development agencies in Taiwan","https://www.google.com/maps/search/Webgene%2C+Taipei%2C+Taiwan","www.google.com",8,45,D,"56","33"
"tech-loc-02","tech","local","SEO services in Taipei recommended","https://www.google.com/maps/search/Taipei+SEO%2C+Taipei%2C+Taiwan","www.google.com",1,46,D,"56","35"
"tech-loc-02","tech","local","SEO services in Taipei recommended","https://www.google.com/maps/search/Pineapple+Web+Co.%2C+Ltd%2C+New+Taipei+City%2C+Taiwan","www.google.com",2,46,D,"56","35"
"tech-loc-02","tech","local","SEO services in Taipei recommended","https://www.google.com/maps/search/Taipei+Digital+Group%2C+Taipei%2C+Taiwan","www.google.com",3,45,D,"56","33"
"tech-loc-02","tech","local","SEO services in Taipei recommended","https://www.google.com/maps/search/TaiwanSEO%2C+Taipei%2C+Taiwan","www.google.com",4,45,D,"56","33"
"tech-loc-02","tech","local","SEO services in Taipei recommended","https://www.google.com/maps/search/3xformula%2C+Taipei%2C+Taiwan","www.google.com",5,45,D,"56","33"
"tech-loc-02","tech","local","SEO services in Taipei recommended","https://www.google.com/maps/search/Tiglord%2C+Taipei%2C+Taiwan","www.google.com",6,45,D,"56","33"
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://stateglobe.com/taiwan/generative-ai-usage-statistics","stateglobe.com",1,86,B,"95","77"
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://innopad.taipei/news/019c8e7b-8808-73e5-b146-2699b8c9ad9d","innopad.taipei",2,,,"",""
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://www.taiwannews.com.tw/news/6294820","www.taiwannews.com.tw",3,59,D,"66","52"
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://www.tmcnet.com/usubmit/-taiwan-startups-showcase-ai-capabilities-nvidia-gtc-2026-/2026/03/23/10352663.htm","www.tmcnet.com",4,,,"",""
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://en.wikipedia.org/wiki/AI_Expo_Taiwan","en.wikipedia.org",5,58,D,"68","47"
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://www.tomshardware.com/tech-industry/semiconductors/taiwan-announces-3bn-spend-on-ai-island-ambitions","www.tomshardware.com",6,77,B,"84","69"
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://apnews.com/article/1e087e92592b0b9ab7fb20442a5b8dc7","apnews.com",7,69,C,"79","59"
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://www.tomshardware.com/tech-industry/semiconductors/taiwan-announces-3bn-spend-on-ai-island-ambitions","www.tomshardware.com",8,77,B,"84","69"
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://apnews.com/article/b022977e34c23f5f3ddf7522817accfe","apnews.com",9,77,B,"86","67"
"tech-loc-03","tech","local","AI startups in Taiwan 2026","https://apnews.com/article/1e087e92592b0b9ab7fb20442a5b8dc7","apnews.com",10,69,C,"79","59"
"tech-loc-04","tech","local","Website design companies in Taiwan","http://www.megaweb.com.tw/","www.megaweb.com.tw",1,67,C,"86","47"
"tech-loc-04","tech","local","Website design companies in Taiwan","https://www.pineapple-web.com/","www.pineapple-web.com",2,65,C,"75","54"
"tech-loc-04","tech","local","Website design companies in Taiwan","https://www.totalsolutions.tw/","www.totalsolutions.tw",3,65,C,"77","52"
"tech-loc-04","tech","local","Website design companies in Taiwan","https://globalsense.com.tw/","globalsense.com.tw",4,73,C,"86","59"
"tech-loc-04","tech","local","Website design companies in Taiwan","https://www.hububble.co/","www.hububble.co",5,74,C,"87","60"
"tech-loc-04","tech","local","Website design companies in Taiwan","https://tenten.co/","tenten.co",6,75,B,"80","69"
"tech-loc-05","tech","local","Digital marketing agencies Taipei","https://gremlinworks.com.tw/","gremlinworks.com.tw",1,,,"",""
"tech-loc-05","tech","local","Digital marketing agencies Taipei","https://www.facebook.com/share/1R3xbkkDAK/?mibextid=wwXIfr&utm_source=openai","www.facebook.com",2,50,D,"60","40"
"tech-loc-05","tech","local","Digital marketing agencies Taipei","https://www.iprospect.com/zh/tw/","www.iprospect.com",3,65,C,"82","47"
"tech-loc-06","tech","local","Taiwan SaaS companies worth watching","https://getlatka.com/companies/countries/taiwan","getlatka.com",1,,,"",""
"tech-loc-06","tech","local","Taiwan SaaS companies worth watching","https://www.f6s.com/companies/saas/taiwan/co","www.f6s.com",2,36,E,"43","29"
"tech-loc-06","tech","local","Taiwan SaaS companies worth watching","https://www.f6s.com/companies/saas/taiwan/co","www.f6s.com",3,36,E,"43","29"
"tech-loc-06","tech","local","Taiwan SaaS companies worth watching","https://getlatka.com/companies/countries/taiwan","getlatka.com",4,62,C,"80","44"
"tech-loc-06","tech","local","Taiwan SaaS companies worth watching","https://en.wikipedia.org/wiki/Ragic","en.wikipedia.org",5,,,"",""
"tech-loc-07","tech","local","Cloud hosting providers popular in Taiwan","https://www.diylink.net/","www.diylink.net",1,50,D,"49","51"
"tech-loc-07","tech","local","Cloud hosting providers popular in Taiwan","https://www.nextlink.cloud/en/aws-service/aws/","www.nextlink.cloud",2,82,B,"91","73"
"tech-loc-07","tech","local","Cloud hosting providers popular in Taiwan","https://zh.wikipedia.org/wiki/%E4%BC%8A%E9%9B%B2%E8%B0%B7%E6%95%B8%E4%BD%8D%E7%A7%91%E6%8A%80","zh.wikipedia.org",3,72,C,"77","67"
"tech-loc-07","tech","local","Cloud hosting providers popular in Taiwan","https://en.wikipedia.org/wiki/Chunghwa_Telecom","en.wikipedia.org",4,77,B,"81","73"
"tech-loc-08","tech","local","Taiwan open source community projects","https://en.wikipedia.org/wiki/G0v_movement","en.wikipedia.org",1,76,B,"78","73"
"tech-loc-08","tech","local","Taiwan open source community projects","https://ocf.tw/en/p/community.html","ocf.tw",2,70,C,"75","65"
"tech-loc-08","tech","local","Taiwan open source community projects","https://en.wikipedia.org/wiki/COSCUP","en.wikipedia.org",3,75,B,"81","69"
"tech-loc-08","tech","local","Taiwan open source community projects","https://en.wikipedia.org/wiki/Taiwan.md","en.wikipedia.org",4,73,C,"79","67"
"tech-loc-08","tech","local","Taiwan open source community projects","https://en.wikipedia.org/wiki/PTT_Bulletin_Board_System","en.wikipedia.org",5,79,B,"84","73"
"tech-loc-10","tech","local","Best tech conferences in Taiwan 2026","https://en.wikipedia.org/wiki/Computex","en.wikipedia.org",1,76,B,"81","71"
"tech-loc-10","tech","local","Best tech conferences in Taiwan 2026","https://www.appliedtechnologyreviewapac.com/conference/","www.appliedtechnologyreviewapac.com",2,60,C,"70","50"
"tech-loc-10","tech","local","Best tech conferences in Taiwan 2026","https://secutech.tw.messefrankfurt.com/content/dam/messefrankfurt-redaktion/corporatehongkong/for-journalist/press/technology/sttw/2026/STTW26_PR1.pdf","secutech.tw.messefrankfurt.com",3,29,F,"30","27"
"tech-loc-10","tech","local","Best tech conferences in Taiwan 2026","https://dev.events/AS/TW/tech","dev.events",4,67,C,"90","43"
"tech-loc-10","tech","local","Best tech conferences in Taiwan 2026","https://www.apcot2026.org/site/userdata/1650/file/APCOT%202026%20Sponsor%20Brochure%20v1.5_en.pdf","www.apcot2026.org",5,,,"",""
"fin-info-01","finance","informational","What is MDRT qualification for financial advisors?","https://www.mdrt.org/member-benefits","www.mdrt.org",1,59,D,"65","52"
"fin-info-01","finance","informational","What is MDRT qualification for financial advisors?","https://www.privyr.com/blog/how-to-qualify-for-mdrt-in-the-us/","www.privyr.com",2,84,B,"89","78"
"fin-info-01","finance","informational","What is MDRT qualification for financial advisors?","https://www.privyr.com/blog/how-to-qualify-for-mdrt-in-the-us/","www.privyr.com",3,84,B,"89","78"
"fin-info-01","finance","informational","What is MDRT qualification for financial advisors?","https://my.mdrt.org/Forms/2021_Terms_Conditions_English.pdf","my.mdrt.org",4,,,"",""
"fin-info-03","finance","informational","What is dollar cost averaging in investing?","https://www.investor.gov/index.php/introduction-investing/investing-basics/glossary/dollar-cost-averaging","www.investor.gov",1,,,"",""
"fin-info-03","finance","informational","What is dollar cost averaging in investing?","https://www.fidelity.com/learning-center/trading-investing/dollar-cost-averaging","www.fidelity.com",2,63,C,"68","58"
"fin-info-03","finance","informational","What is dollar cost averaging in investing?","https://www.finra.org/investors/insights/dollar-cost-averaging","www.finra.org",3,71,C,"79","63"
"fin-info-03","finance","informational","What is dollar cost averaging in investing?","https://www.finra.org/investors/insights/dollar-cost-averaging","www.finra.org",4,71,C,"79","63"
"fin-info-03","finance","informational","What is dollar cost averaging in investing?","https://www.youtube.com/watch?v=DojGdOFPZyE&utm_source=openai","www.youtube.com",5,54,D,"60","48"
"fin-info-04","finance","informational","What are ETFs and how do they work?","https://www.youtube.com/watch?v=ER8I0fp9H1o&utm_source=openai","www.youtube.com",1,56,D,"63","48"
"fin-info-05","finance","informational","What is retirement planning and when should you start?","https://www.macu.com/help/answers/wm/what-retirement-planning","www.macu.com",1,22,F,"28","15"
"fin-info-05","finance","informational","What is retirement planning and when should you start?","https://investor.vanguard.com/investor-resources-education/article/thinking-about-early-retirement","investor.vanguard.com",2,66,C,"80","51"
"fin-info-05","finance","informational","What is retirement planning and when should you start?","https://www.sofi.com/learn/content/when-to-start-saving-retirement/","www.sofi.com",3,,,"",""
"fin-info-06","finance","informational","What is a financial advisor and do I need one?","https://www.usbank.com/financialiq/plan-your-future/manage-wealth/do-i-need-a-financial-advisor.html","www.usbank.com",1,,,"",""
"fin-info-06","finance","informational","What is a financial advisor and do I need one?","https://www.tiaa.org/public/invest/services/wealth-management/perspectives/needanadvisor","www.tiaa.org",2,,,"",""
"fin-info-06","finance","informational","What is a financial advisor and do I need one?","https://www.youtube.com/watch?v=BemIvfYXJRs&utm_source=openai","www.youtube.com",3,56,D,"63","48"
"fin-info-07","finance","informational","How does compound interest work in savings?","https://www.consumerfinance.gov/ask-cfpb/how-does-compound-interest-work-en-1683/","www.consumerfinance.gov",1,69,C,"83","54"
"fin-info-07","finance","informational","How does compound interest work in savings?","https://www.chase.com/personal/banking/education/basics/compounding-growth","www.chase.com",2,84,B,"86","82"
"fin-info-07","finance","informational","How does compound interest work in savings?","https://www.kiplinger.com/investing/the-rule-of-compounding-why-time-is-an-investors-best-friend","www.kiplinger.com",3,83,B,"88","78"
"fin-info-07","finance","informational","How does compound interest work in savings?","https://www.kiplinger.com/investing/the-rule-of-compounding-why-time-is-an-investors-best-friend","www.kiplinger.com",4,83,B,"88","78"
"fin-info-08","finance","informational","What is risk tolerance in investment?","https://www.investor.gov/index.php/introduction-investing/investing-basics/glossary/risk-tolerance","www.investor.gov",1,,,"",""
"fin-info-08","finance","informational","What is risk tolerance in investment?","https://www.investor.gov/index.php/introduction-investing/getting-started/assessing-your-risk-tolerance","www.investor.gov",2,,,"",""
"fin-info-08","finance","informational","What is risk tolerance in investment?","https://www.investor.gov/index.php/introduction-investing/getting-started/assessing-your-risk-tolerance","www.investor.gov",3,,,"",""
"fin-info-08","finance","informational","What is risk tolerance in investment?","https://www.investor.gov/index.php/introduction-investing/getting-started/assessing-your-risk-tolerance","www.investor.gov",4,,,"",""
"fin-info-08","finance","informational","What is risk tolerance in investment?","https://www.investor.gov/index.php/introduction-investing/getting-started/assessing-your-risk-tolerance","www.investor.gov",5,,,"",""
"fin-info-08","finance","informational","What is risk tolerance in investment?","https://www.investor.gov/index.php/introduction-investing/getting-started/assessing-your-risk-tolerance","www.investor.gov",6,,,"",""
"fin-info-08","finance","informational","What is risk tolerance in investment?","https://www.investor.gov/index.php/introduction-investing/getting-started/assessing-your-risk-tolerance","www.investor.gov",7,,,"",""
"fin-info-08","finance","informational","What is risk tolerance in investment?","https://www.youtube.com/watch?v=L91FRxNkglk&utm_source=openai","www.youtube.com",8,55,D,"63","46"
"fin-info-09","finance","informational","What is asset allocation strategy?","https://en.wikipedia.org/wiki/Tactical_asset_allocation","en.wikipedia.org",1,75,B,"81","69"
"fin-info-09","finance","informational","What is asset allocation strategy?","https://en.wikipedia.org/wiki/Dynamic_asset_allocation","en.wikipedia.org",2,74,C,"81","67"
"fin-info-10","finance","informational","What are the tax benefits of insurance in Taiwan?","https://news.bloombergtax.com/daily-tax-report-international/taiwan-mof-clarifies-comprehensive-income-tax-deduction-for-insurance-premiums","news.bloombergtax.com",1,76,B,"84","67"
"fin-info-10","finance","informational","What are the tax benefits of insurance in Taiwan?","https://news.bloombergtax.com/daily-tax-report-international/taiwan-mof-clarifies-comprehensive-income-tax-deduction-for-insurance-premiums","news.bloombergtax.com",2,76,B,"84","67"
"fin-info-10","finance","informational","What are the tax benefits of insurance in Taiwan?","https://www.post.gov.tw/post/internet/U_english2/index.jsp?ID=1675387393484&utm_source=openai","www.post.gov.tw",3,49,D,"53","44"
"fin-comp-01","finance","comparative","Index funds vs actively managed funds performance","https://investor.vanguard.com/investor-resources-education/understanding-investment-types/index-funds-vs-actively-managed-funds","investor.vanguard.com",1,70,C,"86","54"
"fin-comp-01","finance","comparative","Index funds vs actively managed funds performance","https://www.youtube.com/watch?v=bqKbFAaGbLs&utm_source=openai","www.youtube.com",2,56,D,"63","48"
"fin-comp-02","finance","comparative","Robo advisor vs human financial advisor","https://www.nerdwallet.com/article/investing/financial-advisor-vs-robo-advisor","www.nerdwallet.com",1,78,B,"87","68"
"fin-comp-02","finance","comparative","Robo advisor vs human financial advisor","https://www.nerdwallet.com/article/investing/financial-advisor-vs-robo-advisor","www.nerdwallet.com",2,78,B,"87","68"
"fin-comp-02","finance","comparative","Robo advisor vs human financial advisor","https://www.kiplinger.com/investing/hybrid-adviser-services-reviewed","www.kiplinger.com",3,84,B,"90","78"
"fin-comp-02","finance","comparative","Robo advisor vs human financial advisor","https://www.youtube.com/watch?v=XE-5aOTMCdk&utm_source=openai","www.youtube.com",4,56,D,"63","48"
"fin-comp-03","finance","comparative","Taiwan stock market vs US stock market for beginners","https://www.twse.com.tw/en/page/about/company/guide.html","www.twse.com.tw",1,56,D,"60","51"
"fin-comp-03","finance","comparative","Taiwan stock market vs US stock market for beginners","https://www.biyapay.com/blogdetail/2803-us-stock-market-for-beginners-2025-trading-hours-b","www.biyapay.com",2,82,B,"88","76"
"fin-comp-03","finance","comparative","Taiwan stock market vs US stock market for beginners","https://www.biyapay.com/blogdetail/2803-us-stock-market-for-beginners-2025-trading-hours-b","www.biyapay.com",3,82,B,"88","76"
"fin-comp-03","finance","comparative","Taiwan stock market vs US stock market for beginners","https://www.biyapay.com/blogdetail/2803-us-stock-market-for-beginners-2025-trading-hours-b","www.biyapay.com",4,82,B,"88","76"
"fin-comp-04","finance","comparative","Savings account vs money market fund","https://www.youtube.com/watch?v=MWOek2i6GLQ&utm_source=openai","www.youtube.com",1,59,D,"71","46"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",1,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",2,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",3,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",4,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",5,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",6,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",7,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",8,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",9,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",10,90,A,"91","88"
"fin-comp-05","finance","comparative","Universal life vs variable life insurance","https://www.moneygeek.com/insurance/life/variable-vs-universal-life-insurance/","www.moneygeek.com",11,90,A,"91","88"
"fin-rec-01","finance","recommendation","Best financial planning tools 2026","https://useclarity.app/best/best-financial-planning-apps","useclarity.app",1,,,"",""
"fin-rec-01","finance","recommendation","Best financial planning tools 2026","https://useclarity.app/best/best-financial-planning-apps","useclarity.app",2,,,"",""
"fin-rec-01","finance","recommendation","Best financial planning tools 2026","https://www.financialaha.com/articles/top-10-financial-planning-tools-and-apps-for-personal-finance-in-2026/","www.financialaha.com",3,86,B,"92","80"
"fin-rec-01","finance","recommendation","Best financial planning tools 2026","https://www.financialaha.com/articles/top-10-financial-planning-tools-and-apps-for-personal-finance-in-2026/","www.financialaha.com",4,86,B,"92","80"
"fin-rec-01","finance","recommendation","Best financial planning tools 2026","https://useclarity.app/best/best-financial-planning-apps","useclarity.app",5,,,"",""
"fin-rec-02","finance","recommendation","Best robo advisors for beginners","https://www.forbes.com/advisor/investing/best-robo-advisors/","www.forbes.com",1,,,"",""
"fin-rec-02","finance","recommendation","Best robo advisors for beginners","https://www.bankrate.com/investing/best-robo-advisors/","www.bankrate.com",2,75,B,"86","63"
"fin-rec-02","finance","recommendation","Best robo advisors for beginners","https://www.nerdwallet.com/investing/best/robo-advisors","www.nerdwallet.com",3,84,B,"90","78"
"fin-rec-02","finance","recommendation","Best robo advisors for beginners","https://www.nerdwallet.com/investing/best/robo-advisors","www.nerdwallet.com",4,84,B,"90","78"
"fin-rec-02","finance","recommendation","Best robo advisors for beginners","https://www.nerdwallet.com/investing/best/robo-advisors","www.nerdwallet.com",5,84,B,"90","78"
"fin-rec-03","finance","recommendation","Best ETFs for long term investing","https://www.kiplinger.com/investing/etfs/best-vanguard-etfs","www.kiplinger.com",1,87,B,"93","81"
"fin-rec-03","finance","recommendation","Best ETFs for long term investing","https://www.kiplinger.com/investing/etfs/best-vanguard-etfs","www.kiplinger.com",2,87,B,"93","81"
"fin-rec-03","finance","recommendation","Best ETFs for long term investing","https://www.kiplinger.com/investing/etfs/best-growth-etfs","www.kiplinger.com",3,87,B,"93","81"
"fin-rec-03","finance","recommendation","Best ETFs for long term investing","https://www.kiplinger.com/investing/etfs/best-vanguard-etfs","www.kiplinger.com",4,87,B,"93","81"
"fin-rec-03","finance","recommendation","Best ETFs for long term investing","https://tradingplatforms.ai/best-etfs-to-invest-in-2026","tradingplatforms.ai",5,83,B,"87","78"
"fin-rec-04","finance","recommendation","Best budgeting apps free","https://www.nerdwallet.com/article/finance/best-budget-apps","www.nerdwallet.com",1,79,B,"90","67"
"fin-rec-04","finance","recommendation","Best budgeting apps free","https://www.nerdwallet.com/article/finance/best-budget-apps","www.nerdwallet.com",2,79,B,"90","67"
"fin-rec-04","finance","recommendation","Best budgeting apps free","https://www.nerdwallet.com/article/finance/best-budget-apps","www.nerdwallet.com",3,79,B,"90","67"
"fin-rec-04","finance","recommendation","Best budgeting apps free","https://www.nerdwallet.com/article/finance/best-budget-apps","www.nerdwallet.com",4,79,B,"90","67"
"fin-rec-04","finance","recommendation","Best budgeting apps free","https://www.nerdwallet.com/article/finance/best-budget-apps","www.nerdwallet.com",5,79,B,"90","67"
"fin-rec-05","finance","recommendation","Best retirement planning calculators online","https://www.financialaha.com/articles/best-free-retirement-calculators-compared/","www.financialaha.com",1,94,A,"95","93"
"fin-rec-05","finance","recommendation","Best retirement planning calculators online","https://www.financialaha.com/articles/best-free-retirement-calculators-compared/","www.financialaha.com",2,94,A,"95","93"
"fin-rec-05","finance","recommendation","Best retirement planning calculators online","https://www.boldin.com/retirement/best-retirement-calculators-2/","www.boldin.com",3,85,B,"90","80"
"fin-rec-05","finance","recommendation","Best retirement planning calculators online","https://www.tiaa.org/public/retire/financial-calculators","www.tiaa.org",4,,,"",""
"fin-rec-05","finance","recommendation","Best retirement planning calculators online","https://retirepro.io/blog/best-retirement-planning-calculator-2026","retirepro.io",5,85,B,"89","80"
"fin-how-02","finance","howto","How to start investing with little money","https://www.fool.com/investing/how-to-invest/how-much-money-start-investing/","www.fool.com",1,81,B,"86","75"
"fin-how-02","finance","howto","How to start investing with little money","https://www.britannica.com/money/how-to-invest-with-little-money","www.britannica.com",2,62,C,"79","44"
"fin-how-02","finance","howto","How to start investing with little money","https://www.cnbc.com/2020/01/10/how-to-start-investing-with-as-little-as-1-dollar.html","www.cnbc.com",3,77,B,"91","63"
"fin-how-02","finance","howto","How to start investing with little money","https://www.verinn.com/how-to-start-investing-with-little-money-a-beginners-guide-to-grow-wealth/","www.verinn.com",4,82,B,"88","76"
"fin-how-02","finance","howto","How to start investing with little money","https://www.thrivent.com/insights/investing/how-to-start-investing-with-little-money","www.thrivent.com",5,80,B,"89","70"
"fin-how-02","finance","howto","How to start investing with little money","https://www.nerdwallet.com/investing/learn/how-to-invest-100","www.nerdwallet.com",6,79,B,"92","66"
"fin-how-02","finance","howto","How to start investing with little money","https://www.youtube.com/watch?v=UfC-qYNUnI8&vl=en-US&utm_source=openai","www.youtube.com",7,61,C,"74","48"
"fin-how-03","finance","howto","How to calculate how much life insurance you need","https://www.nerdwallet.com/insurance/life/learn/how-much-life-insurance-do-i-need","www.nerdwallet.com",1,85,B,"88","82"
"fin-how-03","finance","howto","How to calculate how much life insurance you need","https://www.nerdwallet.com/insurance/life/learn/how-much-life-insurance-do-i-need","www.nerdwallet.com",2,85,B,"88","82"
"fin-how-04","finance","howto","How to build an emergency fund","https://www.pnc.com/insights/personal-finance/save/how-to-build-emergency-fund.html","www.pnc.com",1,68,C,"82","54"
"fin-how-04","finance","howto","How to build an emergency fund","https://www.experian.com/blogs/ask-experian/how-to-build-an-emergency-fund/","www.experian.com",2,80,B,"94","65"
"fin-how-04","finance","howto","How to build an emergency fund","https://www.pnc.com/insights/personal-finance/save/how-to-build-emergency-fund.html","www.pnc.com",3,68,C,"82","54"
"fin-how-04","finance","howto","How to build an emergency fund","https://www.usbank.com/financialiq/manage-your-household/personal-finance/how-to-build-emergency-fund.html","www.usbank.com",4,66,C,"84","48"
"fin-how-04","finance","howto","How to build an emergency fund","https://www.tiaa.org/public/learn/financial-education/building-an-emergency-fund","www.tiaa.org",5,,,"",""
